/home/rohit21122012/dcase2016/local/lib/python2.7/site-packages/librosa/core/audio.py:33: UserWarning: Could not import scikits.samplerate. Falling back to scipy.signal
  warnings.warn('Could not import scikits.samplerate. '
/home/rohit21122012/dcase2016/local/lib/python2.7/site-packages/matplotlib/font_manager.py:273: UserWarning: Matplotlib is building the font cache using fc-list. This may take a moment.
  warnings.warn('Matplotlib is building the font cache using fc-list. This may take a moment.')
[01:20:12] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1722 extra nodes, 0 pruned nodes, max_depth=25
[04:26:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4238 extra nodes, 0 pruned nodes, max_depth=43
[04:26:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2152 extra nodes, 0 pruned nodes, max_depth=35
[04:27:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2682 extra nodes, 0 pruned nodes, max_depth=34
[04:27:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4898 extra nodes, 0 pruned nodes, max_depth=33
[04:28:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3756 extra nodes, 0 pruned nodes, max_depth=40
[04:28:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3168 extra nodes, 0 pruned nodes, max_depth=35
[04:29:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3766 extra nodes, 0 pruned nodes, max_depth=45
[04:29:37] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1718 extra nodes, 0 pruned nodes, max_depth=24
[04:30:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1806 extra nodes, 0 pruned nodes, max_depth=39
[04:30:17] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1596 extra nodes, 0 pruned nodes, max_depth=22
[04:30:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4070 extra nodes, 0 pruned nodes, max_depth=34
[04:31:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2208 extra nodes, 0 pruned nodes, max_depth=32
[04:31:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2540 extra nodes, 0 pruned nodes, max_depth=40
[04:32:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4762 extra nodes, 0 pruned nodes, max_depth=38
[04:32:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3606 extra nodes, 0 pruned nodes, max_depth=50
[04:33:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3022 extra nodes, 0 pruned nodes, max_depth=31
[04:33:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3578 extra nodes, 0 pruned nodes, max_depth=37
[04:34:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1702 extra nodes, 0 pruned nodes, max_depth=28
[04:34:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1730 extra nodes, 0 pruned nodes, max_depth=37
[04:34:44] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1624 extra nodes, 0 pruned nodes, max_depth=26
[04:35:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3896 extra nodes, 0 pruned nodes, max_depth=43
[04:35:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2090 extra nodes, 0 pruned nodes, max_depth=29
[04:36:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2516 extra nodes, 0 pruned nodes, max_depth=35
[04:36:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4616 extra nodes, 0 pruned nodes, max_depth=34
[04:37:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3472 extra nodes, 0 pruned nodes, max_depth=50
[04:37:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2898 extra nodes, 0 pruned nodes, max_depth=35
[04:38:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3456 extra nodes, 0 pruned nodes, max_depth=40
[04:38:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1600 extra nodes, 0 pruned nodes, max_depth=20
[04:38:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1612 extra nodes, 0 pruned nodes, max_depth=35
[04:38:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1522 extra nodes, 0 pruned nodes, max_depth=25
[04:39:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3610 extra nodes, 0 pruned nodes, max_depth=33
[04:39:44] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1994 extra nodes, 0 pruned nodes, max_depth=26
[04:40:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2424 extra nodes, 0 pruned nodes, max_depth=35
[04:40:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4138 extra nodes, 0 pruned nodes, max_depth=30
[04:41:10] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3316 extra nodes, 0 pruned nodes, max_depth=45
[04:41:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2800 extra nodes, 0 pruned nodes, max_depth=27
[04:42:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3476 extra nodes, 0 pruned nodes, max_depth=40
[04:42:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1582 extra nodes, 0 pruned nodes, max_depth=20
[04:42:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1544 extra nodes, 0 pruned nodes, max_depth=39
[04:43:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1448 extra nodes, 0 pruned nodes, max_depth=21
[04:43:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3408 extra nodes, 0 pruned nodes, max_depth=34
[04:43:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1876 extra nodes, 0 pruned nodes, max_depth=26
[04:44:17] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2258 extra nodes, 0 pruned nodes, max_depth=43
[04:44:45] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3938 extra nodes, 0 pruned nodes, max_depth=37
[04:45:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3050 extra nodes, 0 pruned nodes, max_depth=31
[04:45:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2500 extra nodes, 0 pruned nodes, max_depth=28
[04:45:58] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3014 extra nodes, 0 pruned nodes, max_depth=32
[04:46:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1380 extra nodes, 0 pruned nodes, max_depth=20
[04:46:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1424 extra nodes, 0 pruned nodes, max_depth=33
[04:46:44] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1338 extra nodes, 0 pruned nodes, max_depth=21
[04:47:15] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3178 extra nodes, 0 pruned nodes, max_depth=30
[04:47:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1770 extra nodes, 0 pruned nodes, max_depth=26
[04:47:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2078 extra nodes, 0 pruned nodes, max_depth=29
[04:48:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3596 extra nodes, 0 pruned nodes, max_depth=33
[04:48:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2870 extra nodes, 0 pruned nodes, max_depth=37
[04:49:13] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2366 extra nodes, 0 pruned nodes, max_depth=29
[04:49:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2808 extra nodes, 0 pruned nodes, max_depth=30
[04:49:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1284 extra nodes, 0 pruned nodes, max_depth=20
[04:50:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1322 extra nodes, 0 pruned nodes, max_depth=31
[04:50:20] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1232 extra nodes, 0 pruned nodes, max_depth=23
[04:50:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2910 extra nodes, 0 pruned nodes, max_depth=32
[04:51:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1638 extra nodes, 0 pruned nodes, max_depth=26
[04:51:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1830 extra nodes, 0 pruned nodes, max_depth=30
[04:51:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3328 extra nodes, 0 pruned nodes, max_depth=29
[04:52:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2702 extra nodes, 0 pruned nodes, max_depth=42
[04:52:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2132 extra nodes, 0 pruned nodes, max_depth=29
[04:53:20] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2668 extra nodes, 0 pruned nodes, max_depth=44
[04:53:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1164 extra nodes, 0 pruned nodes, max_depth=21
[04:53:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1244 extra nodes, 0 pruned nodes, max_depth=30
[04:54:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1116 extra nodes, 0 pruned nodes, max_depth=17
[04:54:35] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2670 extra nodes, 0 pruned nodes, max_depth=29
[04:54:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1502 extra nodes, 0 pruned nodes, max_depth=24
[04:55:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1778 extra nodes, 0 pruned nodes, max_depth=33
[04:55:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3018 extra nodes, 0 pruned nodes, max_depth=28
[04:56:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2346 extra nodes, 0 pruned nodes, max_depth=30
[04:56:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1998 extra nodes, 0 pruned nodes, max_depth=27
[04:56:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2374 extra nodes, 0 pruned nodes, max_depth=31
[04:57:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1110 extra nodes, 0 pruned nodes, max_depth=22
[04:57:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1114 extra nodes, 0 pruned nodes, max_depth=32
[04:57:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1050 extra nodes, 0 pruned nodes, max_depth=17
[04:58:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2458 extra nodes, 0 pruned nodes, max_depth=27
[04:58:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1372 extra nodes, 0 pruned nodes, max_depth=25
[04:58:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1666 extra nodes, 0 pruned nodes, max_depth=26
[04:59:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2782 extra nodes, 0 pruned nodes, max_depth=27
[04:59:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2232 extra nodes, 0 pruned nodes, max_depth=41
[04:59:56] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1814 extra nodes, 0 pruned nodes, max_depth=24
[05:00:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2200 extra nodes, 0 pruned nodes, max_depth=35
[05:00:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 984 extra nodes, 0 pruned nodes, max_depth=22
[05:00:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 986 extra nodes, 0 pruned nodes, max_depth=34
[05:01:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 962 extra nodes, 0 pruned nodes, max_depth=21
[05:01:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2288 extra nodes, 0 pruned nodes, max_depth=33
[05:01:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1218 extra nodes, 0 pruned nodes, max_depth=29
[05:02:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1448 extra nodes, 0 pruned nodes, max_depth=26
[05:02:30] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2488 extra nodes, 0 pruned nodes, max_depth=25
[05:02:54] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2080 extra nodes, 0 pruned nodes, max_depth=30
[05:03:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1684 extra nodes, 0 pruned nodes, max_depth=28
[05:03:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1952 extra nodes, 0 pruned nodes, max_depth=28
[05:03:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 942 extra nodes, 0 pruned nodes, max_depth=19
[05:04:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 902 extra nodes, 0 pruned nodes, max_depth=30
[05:04:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 886 extra nodes, 0 pruned nodes, max_depth=19
[05:04:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2076 extra nodes, 0 pruned nodes, max_depth=31
[05:05:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1168 extra nodes, 0 pruned nodes, max_depth=20
[05:05:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1310 extra nodes, 0 pruned nodes, max_depth=31
[05:05:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2306 extra nodes, 0 pruned nodes, max_depth=30
[05:06:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1838 extra nodes, 0 pruned nodes, max_depth=35
[05:06:24] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1536 extra nodes, 0 pruned nodes, max_depth=25
[05:06:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1842 extra nodes, 0 pruned nodes, max_depth=41
[05:06:58] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 842 extra nodes, 0 pruned nodes, max_depth=19
[05:07:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 798 extra nodes, 0 pruned nodes, max_depth=32
[05:07:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 850 extra nodes, 0 pruned nodes, max_depth=18
[05:07:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1924 extra nodes, 0 pruned nodes, max_depth=33
[05:08:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1036 extra nodes, 0 pruned nodes, max_depth=21
[05:08:17] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1196 extra nodes, 0 pruned nodes, max_depth=26
[05:08:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2176 extra nodes, 0 pruned nodes, max_depth=32
[05:09:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1628 extra nodes, 0 pruned nodes, max_depth=29
[05:09:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1418 extra nodes, 0 pruned nodes, max_depth=21
[05:09:42] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1618 extra nodes, 0 pruned nodes, max_depth=30
[05:09:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 736 extra nodes, 0 pruned nodes, max_depth=16
[05:10:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 736 extra nodes, 0 pruned nodes, max_depth=35
[05:10:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 758 extra nodes, 0 pruned nodes, max_depth=18
[05:10:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1772 extra nodes, 0 pruned nodes, max_depth=27
[05:10:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 950 extra nodes, 0 pruned nodes, max_depth=23
[05:11:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1124 extra nodes, 0 pruned nodes, max_depth=27
[05:11:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1954 extra nodes, 0 pruned nodes, max_depth=25
[05:11:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1526 extra nodes, 0 pruned nodes, max_depth=26
[05:12:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1300 extra nodes, 0 pruned nodes, max_depth=22
[05:12:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1528 extra nodes, 0 pruned nodes, max_depth=36
[05:12:37] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 674 extra nodes, 0 pruned nodes, max_depth=18
[05:12:47] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 688 extra nodes, 0 pruned nodes, max_depth=23
[05:12:58] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 682 extra nodes, 0 pruned nodes, max_depth=18
[05:13:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1560 extra nodes, 0 pruned nodes, max_depth=28
[05:13:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 880 extra nodes, 0 pruned nodes, max_depth=20
[05:13:45] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1006 extra nodes, 0 pruned nodes, max_depth=27
[05:14:05] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1780 extra nodes, 0 pruned nodes, max_depth=26
[05:14:21] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1414 extra nodes, 0 pruned nodes, max_depth=27
[05:14:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1176 extra nodes, 0 pruned nodes, max_depth=22
[05:14:54] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1362 extra nodes, 0 pruned nodes, max_depth=38
[05:15:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 600 extra nodes, 0 pruned nodes, max_depth=17
[05:15:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 652 extra nodes, 0 pruned nodes, max_depth=28
[05:15:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 622 extra nodes, 0 pruned nodes, max_depth=17
[05:15:49] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1528 extra nodes, 0 pruned nodes, max_depth=30
[05:16:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 812 extra nodes, 0 pruned nodes, max_depth=23
[05:16:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 942 extra nodes, 0 pruned nodes, max_depth=21
[05:16:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1638 extra nodes, 0 pruned nodes, max_depth=24
[05:16:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1302 extra nodes, 0 pruned nodes, max_depth=28
[05:17:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1108 extra nodes, 0 pruned nodes, max_depth=30
[05:17:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1234 extra nodes, 0 pruned nodes, max_depth=35
[05:17:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 560 extra nodes, 0 pruned nodes, max_depth=17
[05:17:44] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 572 extra nodes, 0 pruned nodes, max_depth=24
[05:17:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 592 extra nodes, 0 pruned nodes, max_depth=19
[05:18:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1348 extra nodes, 0 pruned nodes, max_depth=28
[05:18:20] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 740 extra nodes, 0 pruned nodes, max_depth=24
[05:18:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 872 extra nodes, 0 pruned nodes, max_depth=23
[05:18:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1470 extra nodes, 0 pruned nodes, max_depth=28
[05:19:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1184 extra nodes, 0 pruned nodes, max_depth=29
[05:19:23] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 976 extra nodes, 0 pruned nodes, max_depth=22
[05:19:42] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1140 extra nodes, 0 pruned nodes, max_depth=31
[05:19:50] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 542 extra nodes, 0 pruned nodes, max_depth=16
[05:20:00] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 516 extra nodes, 0 pruned nodes, max_depth=28
[05:20:08] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 526 extra nodes, 0 pruned nodes, max_depth=20
[05:20:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1278 extra nodes, 0 pruned nodes, max_depth=28
[05:20:38] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 704 extra nodes, 0 pruned nodes, max_depth=19
[05:20:52] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 826 extra nodes, 0 pruned nodes, max_depth=26
[05:21:09] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1396 extra nodes, 0 pruned nodes, max_depth=25
[05:21:29] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1116 extra nodes, 0 pruned nodes, max_depth=26
[05:21:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 926 extra nodes, 0 pruned nodes, max_depth=21
[05:22:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1072 extra nodes, 0 pruned nodes, max_depth=27
[05:22:19] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1588 extra nodes, 0 pruned nodes, max_depth=26
[05:22:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2202 extra nodes, 0 pruned nodes, max_depth=31
[05:23:02] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1816 extra nodes, 0 pruned nodes, max_depth=26
[05:23:40] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3532 extra nodes, 0 pruned nodes, max_depth=50
[05:24:04] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2054 extra nodes, 0 pruned nodes, max_depth=37
[05:24:31] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2678 extra nodes, 0 pruned nodes, max_depth=29
[05:25:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3946 extra nodes, 0 pruned nodes, max_depth=30
[05:25:43] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4604 extra nodes, 0 pruned nodes, max_depth=34
[05:26:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3142 extra nodes, 0 pruned nodes, max_depth=40
[05:26:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3614 extra nodes, 0 pruned nodes, max_depth=30
[05:27:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1626 extra nodes, 0 pruned nodes, max_depth=26
[05:27:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2182 extra nodes, 0 pruned nodes, max_depth=50
[05:27:57] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2138 extra nodes, 0 pruned nodes, max_depth=25
[05:28:33] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3766 extra nodes, 0 pruned nodes, max_depth=34
[05:28:57] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2304 extra nodes, 0 pruned nodes, max_depth=34
[05:29:28] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2792 extra nodes, 0 pruned nodes, max_depth=46
[05:30:06] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4206 extra nodes, 0 pruned nodes, max_depth=33
[05:30:45] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 5064 extra nodes, 0 pruned nodes, max_depth=40
[05:31:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3300 extra nodes, 0 pruned nodes, max_depth=39
[05:31:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3676 extra nodes, 0 pruned nodes, max_depth=41
[05:31:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1610 extra nodes, 0 pruned nodes, max_depth=25
[05:32:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2052 extra nodes, 0 pruned nodes, max_depth=50
[05:32:39] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2100 extra nodes, 0 pruned nodes, max_depth=31
[05:33:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3966 extra nodes, 0 pruned nodes, max_depth=36
[05:33:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2274 extra nodes, 0 pruned nodes, max_depth=24
[05:33:48] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2776 extra nodes, 0 pruned nodes, max_depth=47
[05:34:16] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4280 extra nodes, 0 pruned nodes, max_depth=37
[05:34:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4984 extra nodes, 0 pruned nodes, max_depth=45
[05:35:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3198 extra nodes, 0 pruned nodes, max_depth=33
[05:35:41] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3720 extra nodes, 0 pruned nodes, max_depth=40
[05:35:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1626 extra nodes, 0 pruned nodes, max_depth=26
[05:36:17] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2062 extra nodes, 0 pruned nodes, max_depth=45
[05:36:37] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2124 extra nodes, 0 pruned nodes, max_depth=25
[05:37:07] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3712 extra nodes, 0 pruned nodes, max_depth=32
[05:37:26] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2268 extra nodes, 0 pruned nodes, max_depth=24
[05:37:53] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2752 extra nodes, 0 pruned nodes, max_depth=43
[05:38:22] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4070 extra nodes, 0 pruned nodes, max_depth=36
[05:39:01] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4808 extra nodes, 0 pruned nodes, max_depth=50
[05:39:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3206 extra nodes, 0 pruned nodes, max_depth=29
[05:39:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3566 extra nodes, 0 pruned nodes, max_depth=34
[05:40:11] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1542 extra nodes, 0 pruned nodes, max_depth=25
[05:40:36] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2042 extra nodes, 0 pruned nodes, max_depth=46
[05:40:55] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2028 extra nodes, 0 pruned nodes, max_depth=27
[05:41:27] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3576 extra nodes, 0 pruned nodes, max_depth=32
[05:41:47] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2166 extra nodes, 0 pruned nodes, max_depth=25
[05:42:14] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 2674 extra nodes, 0 pruned nodes, max_depth=40
[05:42:46] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4166 extra nodes, 0 pruned nodes, max_depth=37
[05:43:25] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 4560 extra nodes, 0 pruned nodes, max_depth=42
[05:43:51] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3150 extra nodes, 0 pruned nodes, max_depth=32
[05:44:18] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 3326 extra nodes, 0 pruned nodes, max_depth=34
[05:44:34] src/tree/updater_prune.cc:74: tree pruning end, 1 roots, 1460 extra nodes, 0 pruned nodes, max_depth=29
